"Code","State","Sector","Obs","Employment","Members","Covered","PctMem","PctCov","Year"
92,"Oregon","Priv. Manufacturing",277,188232,19840,20378,10.5,10.8,2012
23,"Pennsylvania","Private",4531,4796104,375416,408402,7.8,8.5,2012
23,"Pennsylvania","Public",628,653121,356833,376890,54.6,57.7,2012
23,"Pennsylvania","Priv. Construction",235,241797,49252,50248,20.4,20.8,2012
23,"Pennsylvania","Priv. Manufacturing",675,690405,72767,79000,10.5,11.4,2012
15,"Rhode Island","Private",2355,385824,38864,40456,10.1,10.5,2012
15,"Rhode Island","Public",449,69460,42256,43404,60.8,62.5,2012
15,"Rhode Island","Priv. Construction",100,16117,3476,3643,21.6,22.6,2012
15,"Rhode Island","Priv. Manufacturing",323,51788,5382,5717,10.4,11,2012
57,"South Carolina","Private",1653,1452254,19043,33361,1.3,2.3,2012
57,"South Carolina","Public",382,320918,39370,48375,12.3,15.1,2012
57,"South Carolina","Priv. Construction",100,90554,822,1787,0.9,2,2012
57,"South Carolina","Priv. Manufacturing",297,258457,4812,8825,1.9,3.4,2012
45,"South Dakota","Private",2185,287075,8895,9591,3.1,3.3,2012
45,"South Dakota","Public",487,64515,10631,13986,16.5,21.7,2012
45,"South Dakota","Priv. Construction",133,17271,1183,1183,6.9,6.9,2012
45,"South Dakota","Priv. Manufacturing",355,45618,2017,2253,4.4,4.9,2012
62,"Tennessee","Private",1795,2168661,62453,77150,2.9,3.6,2012
62,"Tennessee","Public",354,421544,61879,74598,14.7,17.7,2012
62,"Tennessee","Priv. Construction",108,135526,8485,9982,6.3,7.4,2012
62,"Tennessee","Priv. Manufacturing",305,365632,21796,21796,6,6,2012
74,"Texas","Private",7587,9041450,304196,377931,3.4,4.2,2012
74,"Texas","Public",1324,1544316,293907,341389,19,22.1,2012
74,"Texas","Priv. Construction",547,665731,25046,28532,3.8,4.3,2012
74,"Texas","Priv. Manufacturing",861,1033258,78256,98266,7.6,9.5,2012
87,"Utah","Private",1764,978123,28716,40052,2.9,4.1,2012
87,"Utah","Public",370,202950,32113,37663,15.8,18.6,2012
87,"Utah","Priv. Construction",118,65965,3828,4874,5.8,7.4,2012
87,"Utah","Priv. Manufacturing",255,139664,6289,8063,4.5,5.8,2012
13,"Vermont","Private",2143,239274,9803,11539,4.1,4.8,2012
13,"Vermont","Public",450,48825,21165,26070,43.3,53.4,2012
13,"Vermont","Priv. Construction",110,12543,247,441,2,3.5,2012
13,"Vermont","Priv. Manufacturing",304,34046,1012,1012,3,3,2012
54,"Virginia","Private",3015,2869310,86233,99921,3,3.5,2012
54,"Virginia","Public",789,725197,73280,97272,10.1,13.4,2012
54,"Virginia","Priv. Construction",216,209483,11277,11277,5.4,5.4,2012
54,"Virginia","Priv. Manufacturing",285,273893,25052,27775,9.1,10.1,2012
91,"Washington","Private",2310,2265510,251249,267101,11.1,11.8,2012
91,"Washington","Public",545,511468,261606,273846,51.1,53.5,2012
91,"Washington","Priv. Construction",114,114950,22790,23822,19.8,20.7,2012
91,"Washington","Priv. Manufacturing",379,367169,85401,89659,23.3,24.4,2012
55,"West Virginia","Private",1259,543892,45685,50467,8.4,9.3,2012
55,"West Virginia","Public",366,153488,38247,40743,24.9,26.5,2012
55,"West Virginia","Priv. Construction",77,32636,7278,7278,22.3,22.3,2012
55,"West Virginia","Priv. Manufacturing",125,53863,10248,10640,19,19.8,2012
35,"Wisconsin","Private",3019,2235535,153752,161920,6.9,7.2,2012
35,"Wisconsin","Public",506,371983,139050,149839,37.4,40.3,2012
35,"Wisconsin","Priv. Construction",108,80475,16979,17706,21.1,22,2012
35,"Wisconsin","Priv. Manufacturing",645,476254,63609,65744,13.4,13.8,2012
83,"Wyoming","Private",1727,190155,8850,10710,4.7,5.6,2012
83,"Wyoming","Public",570,62086,8138,9769,13.1,15.7,2012
83,"Wyoming","Priv. Construction",115,12711,593,593,4.7,4.7,2012
83,"Wyoming","Priv. Manufacturing",102,11102,612,612,5.5,5.5,2012
63,"Alabama","Private",1389,1572310,118371,131395,7.5,8.4,2013
63,"Alabama","Public",287,319319,85052,91074,26.6,28.5,2013
63,"Alabama","Priv. Construction",82,91112,2821,3710,3.1,4.1,2013
63,"Alabama","Priv. Manufacturing",266,300297,41329,42362,13.8,14.1,2013
94,"Alaska","Private",1446,221888,23611,25635,10.6,11.6,2013
94,"Alaska","Public",566,84434,47081,49370,55.8,58.5,2013
94,"Alaska","Priv. Construction",111,17040,3800,3991,22.3,23.4,2013
94,"Alaska","Priv. Manufacturing",43,7161,1112,1112,15.5,15.5,2013
86,"Arizona","Private",1545,2077424,60762,66973,2.9,3.2,2013
86,"Arizona","Public",287,377722,61103,79844,16.2,21.1,2013
86,"Arizona","Priv. Construction",97,127729,5211,5211,4.1,4.1,2013
86,"Arizona","Priv. Manufacturing",133,183789,5874,5874,3.2,3.2,2013
71,"Arkansas","Private",1346,896780,18569,20333,2.1,2.3,2013
71,"Arkansas","Public",275,175339,19166,23349,10.9,13.3,2013
71,"Arkansas","Priv. Construction",70,43561,1112,1112,2.6,2.6,2013
71,"Arkansas","Priv. Manufacturing",229,153720,7879,7879,5.1,5.1,2013
93,"California","Private",11426,12445970,1111727,1196304,8.9,9.6,2013
93,"California","Public",2237,2394425,1317382,1382643,55,57.7,2013
93,"California","Priv. Construction",691,761854,125655,133586,16.5,17.5,2013
93,"California","Priv. Manufacturing",1440,1569375,129573,144974,8.3,9.2,2013
84,"Colorado","Private",3278,1897493,95488,109668,5,5.8,2013
84,"Colorado","Public",607,344448,74189,96620,21.5,28.1,2013
84,"Colorado","Priv. Construction",209,124098,10053,11213,8.1,9,2013
84,"Colorado","Priv. Manufacturing",331,187774,11554,14921,6.2,7.9,2013
16,"Connecticut","Private",3228,1328884,90616,98040,6.8,7.4,2013
16,"Connecticut","Public",509,205486,115936,121103,56.4,58.9,2013
16,"Connecticut","Priv. Construction",165,68490,10654,11231,15.6,16.4,2013
16,"Connecticut","Priv. Manufacturing",475,188666,18759,20861,9.9,11.1,2013
51,"Delaware","Private",2106,308189,16148,18232,5.2,5.9,2013
51,"Delaware","Public",439,62278,21866,22537,35.1,36.2,2013
51,"Delaware","Priv. Construction",135,19951,1603,2062,8,10.3,2013
51,"Delaware","Priv. Manufacturing",203,28547,2656,2876,9.3,10.1,2013
53,"D.C.","Private",1936,225596,11016,12706,4.9,5.6,2013
53,"D.C.","Public",723,82864,17598,21064,21.2,25.4,2013
53,"D.C.","Priv. Construction",55,6793,1011,1011,14.9,14.9,2013
53,"D.C.","Priv. Manufacturing",30,3636,0,0,0,0,2013
59,"Florida","Private",5326,6595366,153414,211587,2.3,3.2,2013
59,"Florida","Public",872,1066270,259967,317073,24.4,29.7,2013
59,"Florida","Priv. Construction",286,356604,15206,18648,4.3,5.2,2013
59,"Florida","Priv. Manufacturing",306,379726,8496,14897,2.2,3.9,2013
58,"Georgia","Private",2824,3233172,124060,139803,3.8,4.3,2013
58,"Georgia","Public",642,723116,84352,107772,11.7,14.9,2013
58,"Georgia","Priv. Construction",173,201297,16186,17076,8,8.5,2013
58,"Georgia","Priv. Manufacturing",373,429026,14738,16714,3.4,3.9,2013
95,"Hawaii","Private",2015,431680,58583,64251,13.6,14.9,2013
95,"Hawaii","Public",548,117539,62774,65212,53.4,55.5,2013
95,"Hawaii","Priv. Construction",154,33444,10925,11538,32.7,34.5,2013
95,"Hawaii","Priv. Manufacturing",60,13516,2472,2472,18.3,18.3,2013
82,"Idaho","Private",1372,497571,11618,13680,2.3,2.7,2013
82,"Idaho","Public",342,119529,17404,22038,14.6,18.4,2013
82,"Idaho","Priv. Construction",89,32658,1186,1626,3.6,5,2013
82,"Idaho","Priv. Manufacturing",188,67473,3510,3809,5.2,5.6,2013
33,"Illinois","Private",4445,4668569,466131,486071,10,10.4,2013
33,"Illinois","Public",714,734418,384426,396047,52.3,53.9,2013
33,"Illinois","Priv. Construction",217,229517,83804,84741,36.5,36.9,2013
33,"Illinois","Priv. Manufacturing",646,671322,85791,90040,12.8,13.4,2013
32,"Indiana","Private",2188,2354221,176735,190216,7.5,8.1,2013
32,"Indiana","Public",311,328841,71869,84276,21.9,25.6,2013
32,"Indiana","Priv. Construction",126,136663,45485,45485,33.3,33.3,2013
32,"Indiana","Priv. Manufacturing",464,487651,64685,66662,13.3,13.7,2013
42,"Iowa","Private",2932,1193998,76457,86549,6.4,7.2,2013
42,"Iowa","Public",569,229029,66942,84169,29.2,36.8,2013
42,"Iowa","Priv. Construction",134,55193,14246,14246,25.8,25.8,2013
42,"Iowa","Priv. Manufacturing",590,237260,37226,40051,15.7,16.9,2013
47,"Kansas","Private",2035,1021915,50895,56212,5,5.5,2013
47,"Kansas","Public",469,231244,43319,49357,18.7,21.3,2013
47,"Kansas","Priv. Construction",116,61020,8525,8525,14,14,2013
47,"Kansas","Priv. Manufacturing",334,166452,19710,22638,11.8,13.6,2013
61,"Kentucky","Private",1940,1449306,132821,152469,9.2,10.5,2013
61,"Kentucky","Public",388,285666,61163,73138,21.4,25.6,2013
61,"Kentucky","Priv. Construction",92,64481,14903,15546,23.1,24.1,2013
61,"Kentucky","Priv. Manufacturing",314,225139,38581,42346,17.1,18.8,2013
72,"Louisiana","Private",1352,1458062,40297,55960,2.8,3.8,2013
72,"Louisiana","Public",261,270867,34529,38585,12.7,14.2,2013
72,"Louisiana","Priv. Construction",100,107679,4384,5389,4.1,5,2013
72,"Louisiana","Priv. Manufacturing",126,134230,12132,13228,9,9.9,2013
11,"Maine","Private",2414,487433,23775,27954,4.9,5.7,2013
11,"Maine","Public",443,85817,40131,47401,46.8,55.2,2013
11,"Maine","Priv. Construction",109,22569,699,1135,3.1,5,2013
11,"Maine","Priv. Manufacturing",301,58781,10131,10739,17.2,18.3,2013
52,"Maryland","Private",3264,2028954,105994,123257,5.2,6.1,2013
52,"Maryland","Public",1041,636146,202020,225350,31.8,35.4,2013
52,"Maryland","Priv. Construction",258,161340,14391,15590,8.9,9.7,2013
52,"Maryland","Priv. Manufacturing",213,130975,12134,13253,9.3,10.1,2013
14,"Massachusetts","Private",2205,2518894,171645,189240,6.8,7.5,2013
14,"Massachusetts","Public",385,423615,228736,239519,54,56.5,2013
14,"Massachusetts","Priv. Construction",109,124468,25895,25895,20.8,20.8,2013
14,"Massachusetts","Priv. Manufacturing",235,256620,13069,17377,5.1,6.8,2013
34,"Michigan","Private",3255,3423941,375707,389295,11,11.4,2013
34,"Michigan","Public",451,466695,255747,265458,54.8,56.9,2013
34,"Michigan","Priv. Construction",123,129202,23435,23435,18.1,18.1,2013
34,"Michigan","Priv. Manufacturing",737,772932,136840,141663,17.7,18.3,2013
41,"Minnesota","Private",3896,2198388,184498,192857,8.4,8.8,2013
41,"Minnesota","Public",601,334059,177411,188048,53.1,56.3,2013
41,"Minnesota","Priv. Construction",173,99597,28680,28680,28.8,28.8,2013
41,"Minnesota","Priv. Manufacturing",653,362978,31506,32924,8.7,9.1,2013
64,"Mississippi","Private",998,824518,27302,30653,3.3,3.7,2013
64,"Mississippi","Public",272,215724,10554,13279,4.9,6.2,2013
64,"Mississippi","Priv. Construction",57,51637,2950,2950,5.7,5.7,2013
64,"Mississippi","Priv. Manufacturing",203,164065,12305,12305,7.5,7.5,2013
43,"Missouri","Private",2334,2154078,156981,180864,7.3,8.4,2013
43,"Missouri","Public",424,385290,62779,84261,16.3,21.9,2013
43,"Missouri","Priv. Construction",119,112351,37964,38822,33.8,34.6,2013
43,"Missouri","Priv. Manufacturing",329,296465,36927,39791,12.5,13.4,2013
81,"Montana","Private",1156,314936,20195,25870,6.4,8.2,2013
81,"Montana","Public",345,87626,32087,33866,36.6,38.6,2013
81,"Montana","Priv. Construction",78,22072,3194,4399,14.5,19.9,2013
81,"Montana","Priv. Manufacturing",72,19586,1721,1721,8.8,8.8,2013
46,"Nebraska","Private",2373,734398,30576,37328,4.2,5.1,2013
46,"Nebraska","Public",455,135690,32293,41050,23.8,30.3,2013
46,"Nebraska","Priv. Construction",152,47441,4361,4779,9.2,10.1,2013
46,"Nebraska","Priv. Manufacturing",399,124154,10444,12339,8.4,9.9,2013
88,"Nevada","Private",2084,1000341,110480,118934,11,11.9,2013
88,"Nevada","Public",330,152268,57844,66532,38,43.7,2013
88,"Nevada","Priv. Construction",127,60844,14333,14333,23.6,23.6,2013
88,"Nevada","Priv. Manufacturing",102,48375,2449,2449,5.1,5.1,2013
12,"New Hampshire","Private",3294,541546,18200,20767,3.4,3.8,2013
12,"New Hampshire","Public",509,82125,41316,45998,50.3,56,2013
12,"New Hampshire","Priv. Construction",176,28690,3192,3192,11.1,11.1,2013
12,"New Hampshire","Priv. Manufacturing",533,86472,1329,1464,1.5,1.7,2013
22,"New Jersey","Private",2920,3283370,287147,298880,8.7,9.1,2013
22,"New Jersey","Public",483,532442,323040,332736,60.7,62.5,2013
22,"New Jersey","Priv. Construction",162,185303,45000,46451,24.3,25.1,2013
22,"New Jersey","Priv. Manufacturing",332,367184,34490,34490,9.4,9.4,2013
85,"New Mexico","Private",841,525127,12319,15010,2.3,2.9,2013
85,"New Mexico","Public",374,226061,34141,40387,15.1,17.9,2013
85,"New Mexico","Priv. Construction",57,38168,1014,1014,2.7,2.7,2013
85,"New Mexico","Priv. Manufacturing",52,32124,1375,1375,4.3,4.3,2013
21,"New York","Private",5703,6763708,1018204,1097925,15.1,16.2,2013
21,"New York","Public",1211,1380496,964566,1002316,69.9,72.6,2013
21,"New York","Priv. Construction",301,362617,91345,93938,25.2,25.9,2013
21,"New York","Priv. Manufacturing",498,571941,92495,99539,16.2,17.4,2013
56,"North Carolina","Private",2635,3202633,50371,88894,1.6,2.8,2013
56,"North Carolina","Public",563,678478,65808,95076,9.7,14,2013
56,"North Carolina","Priv. Construction",179,217078,0,2315,0,1.1,2013
56,"North Carolina","Priv. Manufacturing",424,507648,11541,26533,2.3,5.2,2013
44,"North Dakota","Private",1982,274487,9811,12776,3.6,4.7,2013
44,"North Dakota","Public",481,67310,12098,16129,18,24,2013
44,"North Dakota","Priv. Construction",130,18127,1680,1967,9.3,10.8,2013
44,"North Dakota","Priv. Manufacturing",186,26342,2286,3121,8.7,11.8,2013
31,"Ohio","Private",3894,4150010,317032,357914,7.6,8.6,2013
31,"Ohio","Public",603,633942,288836,316439,45.6,49.9,2013
31,"Ohio","Priv. Construction",207,221031,43110,46118,19.5,20.9,2013
31,"Ohio","Priv. Manufacturing",783,810041,117858,128276,14.5,15.8,2013
73,"Oklahoma","Private",1436,1200869,48481,61482,4,5.1,2013
73,"Oklahoma","Public",396,319582,65931,82832,20.6,25.9,2013
73,"Oklahoma","Priv. Construction",90,81374,5909,7000,7.3,8.6,2013
73,"Oklahoma","Priv. Manufacturing",162,134612,9324,9324,6.9,6.9,2013
92,"Oregon","Private",1841,1268303,88864,97115,7,7.7,2013
92,"Oregon","Public",348,235230,119668,126235,50.9,53.7,2013
92,"Oregon","Priv. Construction",112,78904,7493,8987,9.5,11.4,2013
92,"Oregon","Priv. Manufacturing",318,215328,16073,16685,7.5,7.7,2013
23,"Pennsylvania","Private",4573,4857046,376745,404429,7.8,8.3,2013
23,"Pennsylvania","Public",612,640661,323228,348220,50.5,54.4,2013
23,"Pennsylvania","Priv. Construction",239,252385,60342,61390,23.9,24.3,2013
23,"Pennsylvania","Priv. Manufacturing",719,754754,74273,79373,9.8,10.5,2013
15,"Rhode Island","Private",2331,394874,35245,38379,8.9,9.7,2013
15,"Rhode Island","Public",396,63620,42122,43290,66.2,68,2013
15,"Rhode Island","Priv. Construction",112,18796,3494,3494,18.6,18.6,2013
15,"Rhode Island","Priv. Manufacturing",332,54584,5389,5542,9.9,10.2,2013
57,"South Carolina","Private",1680,1544040,37861,50335,2.5,3.3,2013
57,"South Carolina","Public",354,310589,30623,35690,9.9,11.5,2013
57,"South Carolina","Priv. Construction",81,76640,991,2069,1.3,2.7,2013
57,"South Carolina","Priv. Manufacturing",323,291005,11410,16440,3.9,5.6,2013
45,"South Dakota","Private",2152,302241,8207,9071,2.7,3,2013
45,"South Dakota","Public",460,60284,8999,11878,14.9,19.7,2013
45,"South Dakota","Priv. Construction",128,18653,356,494,1.9,2.6,2013
45,"South Dakota","Priv. Manufacturing",323,44178,3328,3446,7.5,7.8,2013
62,"Tennessee","Private",1780,2160147,73246,90182,3.4,4.2,2013
62,"Tennessee","Public",316,382009,82678,98463,21.6,25.8,2013
62,"Tennessee","Priv. Construction",92,111178,4763,7913,4.3,7.1,2013
62,"Tennessee","Priv. Manufacturing",296,347790,22183,26046,6.4,7.5,2013
74,"Texas","Private",7621,9265213,242686,318812,2.6,3.4,2013
74,"Texas","Public",1369,1614866,275140,328560,17,20.3,2013
74,"Texas","Priv. Construction",607,750695,21250,23514,2.8,3.1,2013
74,"Texas","Priv. Manufacturing",826,1001656,57145,64312,5.7,6.4,2013
87,"Utah","Private",1864,1037853,24205,31252,2.3,3,2013
87,"Utah","Public",395,214323,25048,36152,11.7,16.9,2013
87,"Utah","Priv. Construction",126,70882,2851,4080,4,5.8,2013
87,"Utah","Priv. Manufacturing",230,129164,4209,4209,3.3,3.3,2013
13,"Vermont","Private",2026,232857,9717,11869,4.2,5.1,2013
13,"Vermont","Public",475,52322,21307,25698,40.7,49.1,2013
13,"Vermont","Priv. Construction",111,13229,334,334,2.5,2.5,2013
13,"Vermont","Priv. Manufacturing",261,30227,1282,1394,4.2,4.6,2013
54,"Virginia","Private",2976,2804171,85781,107174,3.1,3.8,2013
54,"Virginia","Public",871,795649,93332,121647,11.7,15.3,2013
54,"Virginia","Priv. Construction",254,238826,10093,13923,4.2,5.8,2013
54,"Virginia","Priv. Manufacturing",270,249107,26901,29973,10.8,12,2013
91,"Washington","Private",2474,2422227,283641,299315,11.7,12.4,2013
91,"Washington","Public",487,458708,261345,268006,57,58.4,2013
91,"Washington","Priv. Construction",164,164648,41029,45118,24.9,27.4,2013
91,"Washington","Priv. Manufacturing",331,323037,78039,78892,24.2,24.4,2013
55,"West Virginia","Private",1224,545084,53364,56714,9.8,10.4,2013
55,"West Virginia","Public",326,140498,33946,36504,24.2,26,2013
55,"West Virginia","Priv. Construction",81,37204,7470,7470,20.1,20.1,2013
55,"West Virginia","Priv. Manufacturing",123,55577,11141,11141,20,20,2013
35,"Wisconsin","Private",2965,2187097,178471,191761,8.2,8.8,2013
35,"Wisconsin","Public",530,385525,138124,144962,35.8,37.6,2013
35,"Wisconsin","Priv. Construction",146,106352,28386,29036,26.7,27.3,2013
35,"Wisconsin","Priv. Manufacturing",657,474685,72666,74704,15.3,15.7,2013
83,"Wyoming","Private",1668,197162,8659,9679,4.4,4.9,2013
83,"Wyoming","Public",538,61780,6008,6847,9.7,11.1,2013
83,"Wyoming","Priv. Construction",127,15314,1124,1124,7.3,7.3,2013
83,"Wyoming","Priv. Manufacturing",94,11103,609,609,5.5,5.5,2013
63,"Alabama","Private",1627,1578447,109340,118990,6.9,7.5,2014
63,"Alabama","Public",339,310622,94517,108717,30.4,35,2014
63,"Alabama","Priv. Construction",105,108463,2158,3437,2,3.2,2014
63,"Alabama","Priv. Manufacturing",307,292033,35185,35917,12,12.3,2014
94,"Alaska","Private",1438,222658,24017,25875,10.8,11.6,2014
94,"Alaska","Public",587,84627,45932,48859,54.3,57.7,2014
94,"Alaska","Priv. Construction",109,17417,5710,5835,32.8,33.5,2014
94,"Alaska","Priv. Manufacturing",37,6172,1128,1128,18.3,18.3,2014
86,"Arizona","Private",1813,2221870,68468,83591,3.1,3.8,2014
86,"Arizona","Public",303,372131,68910,88879,18.5,23.9,2014
86,"Arizona","Priv. Construction",116,141828,4680,5637,3.3,4,2014
86,"Arizona","Priv. Manufacturing",172,217324,9581,10879,4.4,5,2014
71,"Arkansas","Private",1635,949141,27830,33600,2.9,3.5,2014
71,"Arkansas","Public",279,158860,24510,26785,15.4,16.9,2014
71,"Arkansas","Priv. Construction",105,60688,1547,1547,2.5,2.5,2014
71,"Arkansas","Priv. Manufacturing",287,164232,5790,7502,3.5,4.6,2014
93,"California","Private",11668,12774840,1169832,1279153,9.2,10,2014
93,"California","Public",2204,2360055,1298995,1369069,55,58,2014
93,"California","Priv. Construction",710,791563,129277,135612,16.3,17.1,2014
93,"California","Priv. Manufacturing",1422,1551734,104975,112360,6.8,7.2,2014
84,"Colorado","Private",2970,1945103,144663,155317,7.4,8,2014
84,"Colorado","Public",576,383583,76149,94378,19.9,24.6,2014
84,"Colorado","Priv. Construction",228,158255,12530,13066,7.9,8.3,2014
84,"Colorado","Priv. Manufacturing",259,170334,20411,21558,12,12.7,2014
16,"Connecticut","Private",2809,1342114,95660,103263,7.1,7.7,2014
16,"Connecticut","Public",479,221590,135400,141811,61.1,64,2014
16,"Connecticut","Priv. Construction",139,63572,9684,10759,15.2,16.9,2014
16,"Connecticut","Priv. Manufacturing",394,181815,16665,17174,9.2,9.4,2014
51,"Delaware","Private",2079,325767,15788,19070,4.8,5.9,2014
51,"Delaware","Public",394,59019,22110,24172,37.5,41,2014
51,"Delaware","Priv. Construction",121,19421,2956,3543,15.2,18.2,2014
51,"Delaware","Priv. Manufacturing",214,32798,2940,3189,9,9.7,2014
53,"D.C.","Private",2054,238256,12772,15667,5.4,6.6,2014
53,"D.C.","Public",757,86623,15226,18978,17.6,21.9,2014
53,"D.C.","Priv. Construction",64,7525,435,549,5.8,7.3,2014
53,"D.C.","Priv. Manufacturing",26,3073,158,158,5.2,5.2,2014
59,"Florida","Private",5569,7007094,178326,242344,2.5,3.5,2014
59,"Florida","Public",839,1031902,276746,318104,26.8,30.8,2014
59,"Florida","Priv. Construction",368,469364,13995,15342,3,3.3,2014
59,"Florida","Priv. Manufacturing",311,389996,13381,15560,3.4,4,2014
